Row ID,Order ID,Order Date,Year ,Month,Day,Day of the Week,Quarter,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order processing time,,,,
103,CA-2017-129903,11/21/17,2017,November,21,Tuesday,4,02/21/18,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,92,,,,
104,US-2016-156867,11/22/17,2017,November,22,Wednesday,4,02/22/18,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.90,92,,,,
105,US-2016-156867,11/23/17,2017,November,23,Thursday,4,02/23/18,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,92,,,,
106,US-2016-156867,11/24/17,2017,November,24,Friday,4,02/24/18,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.88,92,,,,
107,CA-2018-119004,11/25/17,2017,November,25,Saturday,4,02/25/18,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.11,92,,,,
108,CA-2018-119004,11/26/17,2017,November,26,Sunday,4,02/26/18,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.99,92,,,,
109,CA-2018-119004,11/27/17,2017,November,27,Monday,4,02/27/18,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.30,92,,,,
110,CA-2016-129476,11/28/17,2017,November,28,Tuesday,4,02/28/18,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,92,,,,
111,CA-2018-146780,11/29/17,2017,November,29,Wednesday,4,03/01/18,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,92,,,,
112,CA-2017-128867,11/30/17,2017,November,30,Thursday,4,03/02/18,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,92,,,,
113,CA-2017-128867,12/01/17,2017,December,1,Friday,4,03/03/18,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,92,,,,
114,CA-2015-115259,12/02/17,2017,December,2,Saturday,4,03/04/18,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.10,92,,,,
115,CA-2015-115259,12/03/17,2017,December,3,Sunday,4,03/05/18,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,92,,,,
116,CA-2015-115259,12/04/17,2017,December,4,Monday,4,03/06/18,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.98,92,,,,
117,CA-2015-115259,12/05/17,2017,December,5,Tuesday,4,03/07/18,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.46,92,,,,
118,CA-2016-110457,12/06/17,2017,December,6,Wednesday,4,03/08/18,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,92,,,,
119,US-2016-136476,12/07/17,2017,December,7,Thursday,4,03/09/18,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.79,92,,,,
120,CA-2017-103730,12/08/17,2017,December,8,Friday,4,03/10/18,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,92,,,,
121,CA-2017-103730,12/09/17,2017,December,9,Saturday,4,03/11/18,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,92,,,,
122,CA-2017-103730,12/10/17,2017,December,10,Sunday,4,03/12/18,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,92,,,,
123,CA-2017-103730,12/11/17,2017,December,11,Monday,4,03/13/18,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,92,,,,
124,CA-2017-103730,12/12/17,2017,December,12,Tuesday,4,03/14/18,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,92,,,,
125,US-2015-152030,12/13/17,2017,December,13,Wednesday,4,03/15/18,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.56,92,,,,
126,US-2015-134614,12/14/17,2017,December,14,Thursday,4,03/16/18,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.70,92,,,,
127,US-2018-107272,12/15/17,2017,December,15,Friday,4,03/17/18,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.39,92,,,,
128,US-2018-107272,12/16/17,2017,December,16,Saturday,4,03/18/18,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.99,92,,,,
129,US-2017-125969,12/17/17,2017,December,17,Sunday,4,03/19/18,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.42,92,,,,
130,US-2017-125969,12/18/17,2017,December,18,Monday,4,03/20/18,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,92,,,,
131,US-2018-164147,12/19/17,2017,December,19,Tuesday,4,03/21/18,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,92,,,,
132,US-2018-164147,12/20/17,2017,December,20,Wednesday,4,03/22/18,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.30,92,,,,
133,US-2018-164147,12/21/17,2017,December,21,Thursday,4,03/23/18,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.46,92,,,,
134,CA-2017-145583,12/22/17,2017,December,22,Friday,4,03/24/18,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,92,,,,
135,CA-2017-145583,12/23/17,2017,December,23,Saturday,4,03/25/18,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,92,,,,
136,CA-2017-145583,12/24/17,2017,December,24,Sunday,4,03/26/18,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,92,,,,
137,CA-2017-145583,12/25/17,2017,December,25,Monday,4,03/27/18,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,92,,,,
138,CA-2017-145583,12/26/17,2017,December,26,Tuesday,4,03/28/18,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.18,92,,,,
139,CA-2017-145583,12/27/17,2017,December,27,Wednesday,4,03/29/18,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,92,,,,
140,CA-2017-145583,12/28/17,2017,December,28,Thursday,4,03/30/18,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,92,,,,
141,CA-2017-110366,12/29/17,2017,December,29,Friday,4,03/31/18,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.80,92,,,,
142,CA-2018-106180,12/30/17,2017,December,30,Saturday,4,04/01/18,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,92,,,,
143,CA-2018-106180,12/31/17,2017,December,31,Sunday,4,04/02/18,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,92,,,,
144,CA-2018-106180,01/01/18,2018,January,1,Monday,1,04/03/18,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.70,92,,,,
145,CA-2018-155376,01/02/18,2018,January,2,Tuesday,1,04/04/18,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,92,,,,
146,CA-2016-110744,01/03/18,2018,January,3,Wednesday,1,04/05/18,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,92,,,,
147,CA-2015-110072,01/04/18,2018,January,4,Thursday,1,04/06/18,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.89,92,,,,
148,CA-2017-114489,01/05/18,2018,January,5,Friday,1,04/07/18,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,92,,,,
149,CA-2017-114489,01/06/18,2018,January,6,Saturday,1,04/08/18,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,92,,,,
150,CA-2017-114489,01/07/18,2018,January,7,Sunday,1,04/09/18,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,92,,,,
151,CA-2017-114489,01/08/18,2018,January,8,Monday,1,04/10/18,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,92,,,,
152,CA-2017-158834,01/09/18,2018,January,9,Tuesday,1,04/11/18,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,92,,,,
153,CA-2017-158834,01/10/18,2018,January,10,Wednesday,1,04/12/18,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.18,92,,,,
154,CA-2016-124919,01/11/18,2018,January,11,Thursday,1,04/13/18,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,92,,,,
155,CA-2016-124919,01/12/18,2018,January,12,Friday,1,04/14/18,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,92,,,,
156,CA-2016-124919,01/13/18,2018,January,13,Saturday,1,04/15/18,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,92,,,,
157,CA-2016-118948,01/14/18,2018,January,14,Sunday,1,04/16/18,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,92,,,,
158,CA-2015-104269,01/15/18,2018,January,15,Monday,1,04/17/18,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.57,92,,,,
159,CA-2017-114104,01/16/18,2018,January,16,Tuesday,1,04/18/18,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,92,,,,
160,CA-2017-114104,01/17/18,2018,January,17,Wednesday,1,04/19/18,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,92,,,,
161,CA-2017-162733,01/18/18,2018,January,18,Thursday,1,04/20/18,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,92,,,,
162,CA-2016-119697,01/19/18,2018,January,19,Friday,1,04/21/18,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.38,92,,,,
163,CA-2017-154508,01/20/18,2018,January,20,Saturday,1,04/22/18,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.40,92,,,,
164,CA-2017-113817,01/21/18,2018,January,21,Sunday,1,04/23/18,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,92,,,,
165,CA-2015-139892,01/22/18,2018,January,22,Monday,1,04/24/18,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.94,92,,,,
166,CA-2015-139892,01/23/18,2018,January,23,Tuesday,1,04/25/18,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.95,92,,,,
167,CA-2015-139892,01/24/18,2018,January,24,Wednesday,1,04/26/18,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.93,92,,,,
168,CA-2015-139892,01/25/18,2018,January,25,Thursday,1,04/27/18,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,92,,,,
169,CA-2015-139892,01/26/18,2018,January,26,Friday,1,04/28/18,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.06,92,,,,
170,CA-2015-139892,01/27/18,2018,January,27,Saturday,1,04/29/18,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,92,,,,
171,CA-2015-139892,01/28/18,2018,January,28,Sunday,1,04/30/18,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.98,92,,,,
172,CA-2015-118962,01/29/18,2018,January,29,Monday,1,05/01/18,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,92,,,,
173,CA-2015-118962,01/30/18,2018,January,30,Tuesday,1,05/02/18,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,92,,,,
174,CA-2015-118962,01/31/18,2018,January,31,Wednesday,1,05/03/18,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.14,92,,,,
175,US-2015-100853,02/01/18,2018,February,1,Thursday,1,05/04/18,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.45,92,,,,
176,US-2015-100853,02/02/18,2018,February,2,Friday,1,05/05/18,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,92,,,,
177,US-2018-152366,02/03/18,2018,February,3,Saturday,1,05/06/18,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.26,92,,,,
178,US-2016-101511,02/04/18,2018,February,4,Sunday,1,05/07/18,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.80,92,,,,
179,US-2016-101511,02/05/18,2018,February,5,Monday,1,05/08/18,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,92,,,,
180,CA-2016-137225,02/06/18,2018,February,6,Tuesday,1,05/09/18,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,92,,,,
181,CA-2015-166191,02/07/18,2018,February,7,Wednesday,1,05/10/18,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.82,92,,,,
